"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2017-11-04 17:06:17 +01:00"

"Country / territory of asylum/residence",Origin,Year,Month,Value
Portugal,Guinea-Bissau,2012,March,1
Portugal,Guinea-Bissau,2012,April,2
Portugal,Guinea-Bissau,2012,May,3
Portugal,Guinea-Bissau,2012,June,3
Portugal,Guinea-Bissau,2012,July,2
Portugal,Guinea-Bissau,2012,August,2
Portugal,Guinea-Bissau,2012,September,1
Portugal,Guinea-Bissau,2012,October,2
Portugal,Guinea-Bissau,2012,December,1
Portugal,Guinea,2012,January,8
Portugal,Guinea,2012,February,1
Portugal,Guinea,2012,March,13
Portugal,Guinea,2012,April,7
Portugal,Guinea,2012,May,13
Portugal,Guinea,2012,June,3
Portugal,Guinea,2012,July,3
Portugal,Guinea,2012,August,11
Portugal,Guinea,2012,December,5
Portugal,"Côte d'Ivoire",2012,April,3
Portugal,"Côte d'Ivoire",2012,May,2
Portugal,"Côte d'Ivoire",2012,November,4
Portugal,"Côte d'Ivoire",2012,December,2
Norway,Uganda,2012,January,1
Norway,Uganda,2012,February,1
Norway,Uganda,2012,March,1
Norway,Uganda,2012,April,1
Norway,Uganda,2012,May,4
Norway,Uganda,2012,June,5
Norway,Uganda,2012,July,5
Norway,Uganda,2012,August,8
Norway,Uganda,2012,September,5
Norway,Uganda,2012,October,7
Norway,Uganda,2012,November,3
Norway,Uganda,2012,December,5
Poland,Kazakhstan,2012,January,23
Poland,Kazakhstan,2012,February,24
Poland,Kazakhstan,2012,March,2
Poland,Kazakhstan,2012,April,20
Poland,Kazakhstan,2012,May,12
Poland,Kazakhstan,2012,June,14
Poland,Kazakhstan,2012,August,10
Poland,Kazakhstan,2012,October,4
Poland,Kazakhstan,2012,November,11
Poland,Kenya,2012,October,1
Poland,Kyrgyzstan,2012,March,2
Poland,Kyrgyzstan,2012,April,1
Poland,Kyrgyzstan,2012,May,5
Poland,Kyrgyzstan,2012,June,8
Poland,Kyrgyzstan,2012,September,6
Poland,Kyrgyzstan,2012,November,2
Poland,Kyrgyzstan,2012,December,6
Norway,Ukraine,2012,January,1
Norway,Ukraine,2012,February,1
Norway,Ukraine,2012,March,1
Norway,Ukraine,2012,April,5
Poland,Libya,2012,January,1
Poland,Libya,2012,July,1
Poland,Lebanon,2012,April,1
Poland,Lebanon,2012,July,4
Poland,Lebanon,2012,August,2
Poland,Lebanon,2012,October,3
"New Zealand",Pakistan,2012,January,1
"New Zealand",Pakistan,2012,March,5
"New Zealand",Pakistan,2012,April,1
"New Zealand",Pakistan,2012,May,8
"New Zealand",Pakistan,2012,July,1
"New Zealand",Pakistan,2012,August,1
"New Zealand",Pakistan,2012,September,5
"New Zealand",Pakistan,2012,December,2
"New Zealand",Philippines,2012,October,2
Norway,Ukraine,2012,June,3
Norway,Ukraine,2012,July,1
Norway,Ukraine,2012,August,10
Norway,Ukraine,2012,September,3
Norway,Ukraine,2012,October,2
Norway,Ukraine,2012,December,2
Portugal,India,2012,July,1
Portugal,"Iran (Islamic Rep. of)",2012,January,1
Portugal,"Iran (Islamic Rep. of)",2012,February,1
Portugal,"Iran (Islamic Rep. of)",2012,July,1
Portugal,"Iran (Islamic Rep. of)",2012,August,1
Portugal,"Iran (Islamic Rep. of)",2012,December,1
Portugal,Iraq,2012,July,1
Portugal,Kenya,2012,May,1
Poland,"Russian Federation",2012,January,223
Poland,"Russian Federation",2012,February,234
Poland,"Russian Federation",2012,March,333
Poland,"Russian Federation",2012,April,276
Poland,"Russian Federation",2012,May,228
Poland,"Russian Federation",2012,June,271
Poland,"Russian Federation",2012,July,380
Poland,"Russian Federation",2012,August,451
Poland,"Russian Federation",2012,September,531
Poland,"Russian Federation",2012,October,629
Poland,"Russian Federation",2012,November,636
Poland,"Russian Federation",2012,December,748
Poland,"Sri Lanka",2012,September,1
Poland,"Sri Lanka",2012,December,1
"New Zealand","Russian Federation",2012,June,1
Portugal,Libya,2012,August,4
Portugal,"Sri Lanka",2012,January,2
Portugal,"Sri Lanka",2012,February,3
Portugal,"Sri Lanka",2012,July,4
Portugal,"Sri Lanka",2012,September,4
Portugal,"Sri Lanka",2012,November,1
Portugal,Mauritania,2012,July,1
Norway,"United States of America",2012,January,1
Norway,"United States of America",2012,July,2
Norway,"United States of America",2012,September,1
Norway,"United States of America",2012,October,2
Poland,Rwanda,2012,March,2
Poland,Senegal,2012,February,1
Poland,Somalia,2012,July,3
Poland,Somalia,2012,December,4
Norway,Uzbekistan,2012,January,4
Norway,Uzbekistan,2012,February,16
Norway,Uzbekistan,2012,March,14
Norway,Uzbekistan,2012,April,13
Norway,Uzbekistan,2012,May,12
Norway,Uzbekistan,2012,June,14
Norway,Uzbekistan,2012,July,8
Norway,Uzbekistan,2012,August,10
Norway,Uzbekistan,2012,September,14
Norway,Uzbekistan,2012,October,5
Norway,Uzbekistan,2012,November,10
Norway,Uzbekistan,2012,December,4
"New Zealand","Saudi Arabia",2012,February,1
"New Zealand","Saudi Arabia",2012,April,1
"New Zealand","Saudi Arabia",2012,May,1
"New Zealand","Saudi Arabia",2012,September,2
"New Zealand","Saudi Arabia",2012,October,7
"New Zealand","Saudi Arabia",2012,November,8
Poland,"Rep. of Moldova",2012,May,1
Poland,"Rep. of Moldova",2012,June,1
Poland,"Rep. of Moldova",2012,September,3
"New Zealand",Somalia,2012,January,1
"New Zealand",Somalia,2012,August,1
"New Zealand",Somalia,2012,September,1
"New Zealand",Somalia,2012,October,2
"New Zealand","Viet Nam",2012,May,1
"New Zealand","Viet Nam",2012,September,1
"New Zealand",Sudan,2012,May,1
"New Zealand",Sudan,2012,October,1
"New Zealand",Slovakia,2012,January,1
"New Zealand",Slovakia,2012,September,1
"New Zealand",Switzerland,2012,September,5
Poland,"Viet Nam",2012,March,1
Poland,"Viet Nam",2012,May,1
Poland,"Viet Nam",2012,June,6
Poland,"Viet Nam",2012,July,6
Poland,"Viet Nam",2012,August,4
Poland,"Viet Nam",2012,September,12
Poland,"Viet Nam",2012,October,2
Poland,"Viet Nam",2012,November,15
Poland,"Viet Nam",2012,December,3
"New Zealand","Syrian Arab Rep.",2012,March,6
"New Zealand","Syrian Arab Rep.",2012,May,1
"New Zealand","Syrian Arab Rep.",2012,July,1
"New Zealand","Syrian Arab Rep.",2012,August,1
"New Zealand","Syrian Arab Rep.",2012,October,2
"New Zealand","Syrian Arab Rep.",2012,November,2
"New Zealand",Tonga,2012,November,1
"New Zealand",Tunisia,2012,October,3
"New Zealand",Turkey,2012,January,1
"New Zealand",Turkey,2012,February,1
"New Zealand",Turkey,2012,March,1
"New Zealand",Turkey,2012,May,2
"New Zealand",Turkey,2012,September,1
"New Zealand",Turkey,2012,October,1
"New Zealand",Turkey,2012,November,2
Norway,"South Sudan",2012,January,2
Norway,"South Sudan",2012,April,1
Norway,"South Sudan",2012,October,1
Norway,"South Sudan",2012,November,1
Norway,"South Sudan",2012,December,1
"New Zealand",Tuvalu,2012,November,4
"New Zealand","United Arab Emirates",2012,January,6
"New Zealand","United Arab Emirates",2012,September,1
"New Zealand",Uganda,2012,March,1
"New Zealand","United States of America",2012,May,1
"New Zealand","United States of America",2012,October,1
"New Zealand",Uzbekistan,2012,February,1
Norway,Yemen,2012,January,3
Norway,Yemen,2012,February,3
Norway,Yemen,2012,March,5
Norway,Yemen,2012,April,3
Norway,Yemen,2012,May,1
Norway,Yemen,2012,June,3
Norway,Yemen,2012,July,3
Norway,Yemen,2012,August,2
Norway,Yemen,2012,September,4
Norway,Yemen,2012,October,1
Norway,Yemen,2012,November,3
Norway,Yemen,2012,December,3
Poland,Mongolia,2012,February,1
Poland,Mongolia,2012,May,2
Poland,Mongolia,2012,July,7
Poland,Mongolia,2012,August,2
Poland,Morocco,2012,February,1
Poland,Morocco,2012,July,1
Poland,Myanmar,2012,August,1
Portugal,Mali,2012,February,1
Portugal,Mali,2012,July,1
Portugal,Morocco,2012,August,1
Portugal,Morocco,2012,October,1
Portugal,Morocco,2012,December,2
Portugal,Nepal,2012,June,1
Portugal,Nepal,2012,July,1
Poland,Stateless,2012,February,7
Poland,Stateless,2012,March,1
Poland,Stateless,2012,April,3
Poland,Stateless,2012,May,1
Poland,Stateless,2012,July,1
Poland,Stateless,2012,August,1
Poland,Stateless,2012,September,7
Poland,Stateless,2012,October,6
Poland,Stateless,2012,November,2
Poland,Stateless,2012,December,6
Poland,Sudan,2012,May,1
"New Zealand",Zimbabwe,2012,November,1
Poland,"Syrian Arab Rep.",2012,February,1
Poland,"Syrian Arab Rep.",2012,March,2
Poland,"Syrian Arab Rep.",2012,April,4
Poland,"Syrian Arab Rep.",2012,June,3
Poland,"Syrian Arab Rep.",2012,July,2
Poland,"Syrian Arab Rep.",2012,August,2
Poland,"Syrian Arab Rep.",2012,September,6
Poland,"Syrian Arab Rep.",2012,October,39
Poland,"Syrian Arab Rep.",2012,November,28
Poland,"Syrian Arab Rep.",2012,December,20
Poland,"United Rep. of Tanzania",2012,July,1
Poland,Tajikistan,2012,May,6
Poland,Tajikistan,2012,November,3
Poland,Nepal,2012,February,1
Poland,Nepal,2012,July,1
Norway,Zimbabwe,2012,February,1
Norway,Zimbabwe,2012,May,1
Norway,Zimbabwe,2012,June,1
Norway,Zimbabwe,2012,July,2
Norway,Zimbabwe,2012,November,1
"New Zealand",Afghanistan,2012,August,5
"New Zealand",Afghanistan,2012,September,1
"New Zealand",Afghanistan,2012,October,1
"New Zealand",Afghanistan,2012,November,1
"New Zealand",Afghanistan,2012,December,1
Poland,Nigeria,2012,February,2
Poland,Nigeria,2012,March,1
Poland,Nigeria,2012,May,3
Poland,Nigeria,2012,July,1
Poland,Nigeria,2012,August,2
Poland,Nigeria,2012,September,1
Poland,Nigeria,2012,October,1
Poland,Nigeria,2012,November,1
Poland,Nigeria,2012,December,1
Poland,Afghanistan,2012,January,6
Poland,Afghanistan,2012,February,5
Poland,Afghanistan,2012,March,2
Poland,Afghanistan,2012,April,16
Poland,Afghanistan,2012,May,26
Poland,Afghanistan,2012,June,23
Poland,Afghanistan,2012,July,1
Poland,Afghanistan,2012,August,6
Poland,Afghanistan,2012,November,1
Poland,Afghanistan,2012,December,2
"New Zealand",Algeria,2012,April,1
"New Zealand",Egypt,2012,March,3
"New Zealand",Egypt,2012,May,1
Poland,Turkmenistan,2012,May,1
Poland,Turkmenistan,2012,July,6
Poland,Togo,2012,December,1
Poland,Tunisia,2012,February,1
Poland,Tunisia,2012,April,3
Poland,Tunisia,2012,July,1
Poland,Tunisia,2012,September,2
Poland,Pakistan,2012,January,1
Poland,Pakistan,2012,February,2
Poland,Pakistan,2012,March,2
Poland,Pakistan,2012,April,7
Poland,Pakistan,2012,May,2
Poland,Pakistan,2012,June,1
Poland,Pakistan,2012,July,3
Poland,Pakistan,2012,August,3
Poland,Pakistan,2012,September,2
Poland,Pakistan,2012,October,2
Poland,Pakistan,2012,November,3
Poland,Pakistan,2012,December,6
Poland,Philippines,2012,August,1
Portugal,Nigeria,2012,January,3
Portugal,Nigeria,2012,March,1
Portugal,Nigeria,2012,April,7
Portugal,Nigeria,2012,May,6
Portugal,Nigeria,2012,June,1
Portugal,Nigeria,2012,July,5
Portugal,Nigeria,2012,August,2
Portugal,Nigeria,2012,November,1
Portugal,Nigeria,2012,December,1
Romania,India,2012,February,2
Romania,India,2012,March,4
Romania,India,2012,May,5
Romania,India,2012,June,2
Romania,India,2012,July,3
Romania,India,2012,September,1
Poland,Congo,2012,February,1
Poland,Congo,2012,March,1
Poland,Congo,2012,April,1
Poland,Congo,2012,May,1
Poland,Congo,2012,June,2
Poland,Congo,2012,July,1
Poland,"Dem. Rep. of the Congo",2012,June,1
Poland,"Dem. Rep. of the Congo",2012,September,2
Romania,Turkey,2012,March,3
Romania,Turkey,2012,May,2
Romania,Turkey,2012,July,2
Romania,Turkey,2012,August,2
Romania,Turkey,2012,September,2
Romania,Turkey,2012,October,6
Romania,Turkey,2012,November,3
Poland,Turkey,2012,March,2
Poland,Turkey,2012,April,1
Poland,Turkey,2012,June,1
Poland,Turkey,2012,September,3
Poland,Turkey,2012,November,1
Poland,Uganda,2012,August,1
Poland,Djibouti,2012,July,1
Poland,Eritrea,2012,July,3
Poland,Eritrea,2012,December,1
Poland,Gambia,2012,August,1
Poland,Palestinian,2012,March,1
Poland,Palestinian,2012,July,1
Poland,Palestinian,2012,August,1
Romania,"Iran (Islamic Rep. of)",2012,January,1
Romania,"Iran (Islamic Rep. of)",2012,February,4
Romania,"Iran (Islamic Rep. of)",2012,March,2
Romania,"Iran (Islamic Rep. of)",2012,April,3
Romania,"Iran (Islamic Rep. of)",2012,May,1
Romania,"Iran (Islamic Rep. of)",2012,July,2
Romania,"Iran (Islamic Rep. of)",2012,August,2
Romania,"Iran (Islamic Rep. of)",2012,October,1
Romania,"Iran (Islamic Rep. of)",2012,November,4
Romania,"Iran (Islamic Rep. of)",2012,December,3
Romania,Uganda,2012,March,1
Romania,Uganda,2012,November,1
Romania,"Venezuela (Bolivarian Republic of)",2012,August,1
Romania,Bangladesh,2012,February,1
Romania,Bangladesh,2012,March,11
Romania,Bangladesh,2012,April,17
Romania,Bangladesh,2012,May,18
Romania,Bangladesh,2012,July,2
Romania,Bangladesh,2012,September,7
Romania,Bangladesh,2012,October,13
Romania,Bhutan,2012,May,1
Romania,"Burkina Faso",2012,July,1
Romania,"Burkina Faso",2012,August,2
Romania,"Bosnia and Herzegovina",2012,January,1
Romania,Bulgaria,2012,August,1
Poland,Ukraine,2012,January,10
Poland,Ukraine,2012,February,2
Poland,Ukraine,2012,March,1
Poland,Ukraine,2012,April,9
Poland,Ukraine,2012,May,3
Poland,Ukraine,2012,June,2
Poland,Ukraine,2012,July,3
Poland,Ukraine,2012,August,6
Poland,Ukraine,2012,September,12
Poland,Ukraine,2012,October,2
Poland,Ukraine,2012,November,3
Poland,Ukraine,2012,December,5
Poland,Georgia,2012,January,104
Poland,Georgia,2012,February,143
Poland,Georgia,2012,March,202
Romania,China,2012,January,3
Romania,China,2012,February,8
Romania,China,2012,March,4
Romania,China,2012,April,5
Romania,China,2012,May,2
Romania,China,2012,June,2
Romania,China,2012,July,3
Romania,China,2012,August,3
Romania,Yemen,2012,April,5
Romania,Yemen,2012,June,1
Romania,Zimbabwe,2012,February,2
Romania,China,2012,September,1
Romania,China,2012,October,2
Romania,China,2012,November,3
Romania,China,2012,December,1
Romania,Cameroon,2012,January,2
Romania,Cameroon,2012,February,2
Romania,Cameroon,2012,March,1
Romania,Cameroon,2012,April,3
Romania,Cameroon,2012,May,1
Romania,Cameroon,2012,July,1
Romania,Cameroon,2012,August,2
Romania,Cameroon,2012,September,4
Romania,Cameroon,2012,October,1
Romania,Cameroon,2012,November,1
Romania,Cameroon,2012,December,1
Poland,Georgia,2012,April,227
Romania,Iraq,2012,February,6
Romania,Iraq,2012,March,5
Romania,Iraq,2012,April,4
Romania,Iraq,2012,May,9
Romania,Iraq,2012,June,5
Romania,Iraq,2012,July,3
Romania,Iraq,2012,August,3
Romania,Iraq,2012,September,2
Romania,Iraq,2012,October,2
Romania,Iraq,2012,November,6
Romania,Israel,2012,May,1
Romania,Congo,2012,February,1
Romania,Congo,2012,April,1
Romania,"Dem. Rep. of the Congo",2012,April,2
Romania,"Dem. Rep. of the Congo",2012,October,7
Spain,Afghanistan,2012,January,4
Spain,Afghanistan,2012,February,9
Spain,Afghanistan,2012,March,5
Spain,Afghanistan,2012,April,6
Spain,Afghanistan,2012,May,1
Spain,Afghanistan,2012,June,1
Spain,Afghanistan,2012,August,2
Spain,Afghanistan,2012,September,6
Spain,Afghanistan,2012,October,3
Spain,Afghanistan,2012,November,8
Spain,Afghanistan,2012,December,1
Poland,Georgia,2012,May,177
Poland,Georgia,2012,June,216
Poland,Georgia,2012,July,283
Poland,Georgia,2012,August,283
Poland,Georgia,2012,September,563
Poland,Georgia,2012,October,444
Poland,Georgia,2012,November,186
Poland,Georgia,2012,December,132
Poland,Ghana,2012,September,1
Poland,Guinea,2012,November,1
Poland,"United States of America",2012,December,2
Poland,Uzbekistan,2012,February,1
Poland,Uzbekistan,2012,March,3
Poland,Uzbekistan,2012,June,7
Poland,Uzbekistan,2012,August,1
Poland,Uzbekistan,2012,November,1
Portugal,Afghanistan,2012,March,1
Portugal,Afghanistan,2012,May,2
Portugal,Afghanistan,2012,July,1
Portugal,Afghanistan,2012,August,1
Romania,Jordan,2012,January,1
Romania,Kazakhstan,2012,February,1
Romania,Kenya,2012,January,1
Romania,Kenya,2012,September,1
Romania,Libya,2012,March,2
Romania,Libya,2012,July,7
Romania,Libya,2012,August,1
Romania,Libya,2012,September,2
Romania,Libya,2012,October,2
Romania,Libya,2012,November,1
Romania,Cuba,2012,August,1
Romania,Cuba,2012,September,1
Poland,"Côte d'Ivoire",2012,May,1
Poland,"Côte d'Ivoire",2012,June,1
Poland,India,2012,March,1
Poland,India,2012,July,2
Poland,India,2012,August,2
Poland,India,2012,September,1
Spain,Albania,2012,February,1
Spain,Albania,2012,March,1
Spain,Albania,2012,June,3
Spain,Albania,2012,December,1
Poland,"Iran (Islamic Rep. of)",2012,March,4
Poland,"Iran (Islamic Rep. of)",2012,April,2
Poland,"Iran (Islamic Rep. of)",2012,May,1
Poland,"Iran (Islamic Rep. of)",2012,August,1
Poland,"Iran (Islamic Rep. of)",2012,September,1
Poland,"Iran (Islamic Rep. of)",2012,October,3
Poland,"Iran (Islamic Rep. of)",2012,November,3
Romania,Lebanon,2012,April,1
Romania,Lebanon,2012,June,1
Romania,Lebanon,2012,July,1
Romania,Lebanon,2012,August,3
Romania,Lebanon,2012,September,3
Romania,Lebanon,2012,October,1
Romania,Lebanon,2012,November,2
Romania,"Sri Lanka",2012,October,6
Romania,Mauritania,2012,February,3
Romania,Mauritania,2012,March,1
Romania,Mauritania,2012,July,2
Romania,Mauritania,2012,August,1
Poland,Iraq,2012,January,2
Poland,Iraq,2012,February,3
Poland,Iraq,2012,March,5
Poland,Iraq,2012,May,2
Poland,Iraq,2012,June,2
Poland,Iraq,2012,July,2
Poland,Iraq,2012,August,1
Poland,Iraq,2012,September,6
Poland,Iraq,2012,November,2
Poland,Italy,2012,January,1
Romania,"Czech Rep.",2012,March,1
Romania,Ecuador,2012,December,1
Romania,Eritrea,2012,February,1
Romania,Eritrea,2012,March,1
Romania,Eritrea,2012,April,8
Romania,Eritrea,2012,May,1
Romania,Eritrea,2012,June,4
Romania,Ethiopia,2012,February,1
Romania,Ethiopia,2012,June,6
Romania,Gambia,2012,December,1
Portugal,Angola,2012,January,1
Portugal,Angola,2012,March,2
Portugal,Angola,2012,April,1
Portugal,Egypt,2012,March,1
Spain,Algeria,2012,January,12
Spain,Algeria,2012,February,8
Spain,Algeria,2012,March,21
Spain,Algeria,2012,April,7
Spain,Algeria,2012,May,18
Spain,Algeria,2012,June,20
Spain,Algeria,2012,July,20
Spain,Algeria,2012,August,13
Spain,Algeria,2012,September,9
Spain,Algeria,2012,October,37
Romania,"Rep. of Moldova",2012,January,1
Romania,"Rep. of Moldova",2012,May,7
Romania,"Rep. of Moldova",2012,June,9
Romania,"Rep. of Moldova",2012,July,7
Romania,"Rep. of Moldova",2012,August,8
Romania,"Rep. of Moldova",2012,September,5
Romania,"Rep. of Moldova",2012,October,3
Romania,"Rep. of Moldova",2012,November,3
Romania,"Rep. of Moldova",2012,December,1
Spain,Algeria,2012,November,22
Spain,Algeria,2012,December,15
Romania,Morocco,2012,January,34
Romania,Morocco,2012,February,30
Romania,Morocco,2012,March,35
Romania,Morocco,2012,April,41
Romania,Morocco,2012,May,74
Romania,Morocco,2012,June,33
Romania,Morocco,2012,July,36
Romania,Morocco,2012,August,19
Romania,Morocco,2012,September,32
Romania,Morocco,2012,October,13
Romania,Morocco,2012,November,1
Romania,Morocco,2012,December,2
Romania,Myanmar,2012,March,2
Romania,Myanmar,2012,May,1
Romania,Nepal,2012,January,1
Romania,Nepal,2012,May,1
Romania,Nepal,2012,June,4
Romania,Nepal,2012,September,1
Portugal,Bangladesh,2012,May,1
Portugal,Bangladesh,2012,September,1
Portugal,Belarus,2012,January,3
Portugal,Belarus,2012,April,2
Portugal,Belarus,2012,May,1
Portugal,Belarus,2012,July,1
Portugal,Belarus,2012,August,2
Portugal,Belarus,2012,September,6
Portugal,Brazil,2012,August,1
Romania,Palestinian,2012,January,4
Romania,Palestinian,2012,February,3
Romania,Palestinian,2012,March,3
Romania,Palestinian,2012,April,23
Romania,Palestinian,2012,May,13
Romania,Palestinian,2012,June,9
Romania,Palestinian,2012,July,5
Romania,Palestinian,2012,August,1
Romania,Palestinian,2012,September,2
Romania,Palestinian,2012,November,1
Romania,Palestinian,2012,December,1
Spain,Angola,2012,January,2
Spain,Angola,2012,February,4
Spain,Angola,2012,March,2
Spain,Angola,2012,May,6
Spain,Angola,2012,June,2
Spain,Angola,2012,November,1
Spain,Egypt,2012,January,1
Spain,Egypt,2012,February,1
Spain,Egypt,2012,March,3
Spain,Egypt,2012,April,1
Spain,Egypt,2012,May,2
Spain,Egypt,2012,August,3
Spain,Egypt,2012,September,4
Spain,Egypt,2012,October,15
Spain,Egypt,2012,November,2
Spain,Egypt,2012,December,2
Romania,Ghana,2012,September,1
Romania,Ghana,2012,October,1
Romania,Guinea-Bissau,2012,June,4
Romania,Guinea,2012,August,2
Romania,"Côte d'Ivoire",2012,August,2
Romania,"Côte d'Ivoire",2012,December,2
Portugal,Cameroon,2012,January,1
Portugal,Cameroon,2012,February,1
Portugal,Cameroon,2012,April,1
Portugal,Cameroon,2012,July,1
Portugal,Congo,2012,January,1
